,player0_time,player0_shot,player0_three,player0_one,player0_score,player1_time,player1_shot,player1_three,player1_one,player1_score,player2_time,player2_shot,player2_three,player2_one,player2_score,player3_time,player3_shot,player3_three,player3_one,player3_score,player4_time,player4_shot,player4_three,player4_one,player4_score,player5_time,player5_shot,player5_three,player5_one,player5_score,player6_time,player6_shot,player6_three,player6_one,player6_score,player7_time,player7_shot,player7_three,player7_one,player7_score,player8_time,player8_shot,player8_three,player8_one,player8_score,player9_time,player9_shot,player9_three,player9_one,player9_score,player10_time,player10_shot,player10_three,player10_one,player10_score,rebounds,assidts,steals,cap,foul,mistakes
0,0.8145833333333333,5.294791666666667,1.1404166666666666,2.5252083333333335,17.4,0.7791666666666667,6.856666666666667,1.2466666666666668,4.597083333333334,25.0,0.6833333333333332,3.0066666666666664,0.0,1.9816666666666662,11.7,0.6645833333333333,4.851458333333333,0.0,1.9272916666666666,17.5,0.47291666666666665,0.85125,0.0,0.18916666666666668,4.1,0.4583333333333333,1.1458333333333333,0.04583333333333334,0.5041666666666667,6.2,0.45416666666666666,1.3170833333333334,0.0,0.5904166666666667,7.1,0.41875,1.25625,0.628125,0.376875,8.3,0.37083333333333335,0.55625,0.4079166666666667,0.11125,4.4,0.27708333333333335,0.49875,0.13854166666666667,0.22166666666666668,4.9,0.14916666666666664,0.6563333333333333,0.13424999999999995,0.2088333333333333,2.16,55.4,26.099999999999998,8.799999999999999,7.3999999999999995,17.0,26.499999999999993
1,0.8208333333333333,4.760833333333333,1.23125,1.9699999999999998,15.3,0.7354166666666666,5.662708333333333,1.0295833333333333,3.677083333333333,21.8,0.6333333333333333,2.4699999999999998,0.0,1.5199999999999998,10.2,0.6145833333333334,4.179166666666667,0.0,0.8604166666666667,15.0,0.5187499999999999,2.5937499999999996,0.31124999999999997,0.5187499999999999,11.6,0.5145833333333333,1.4922916666666666,0.15437499999999998,0.4116666666666666,6.9,0.49374999999999997,1.6293749999999998,0.6912499999999999,0.8393749999999999,9.7,0.4708333333333334,1.2712500000000002,0.8475000000000001,0.3766666666666667,8.1,0.425,1.36,0.0,0.5525,7.7,0.30833333333333335,0.8941666666666667,0.3391666666666667,0.185,7.5,0.20052083333333334,0.8622395833333333,0.10026041666666667,0.48124999999999996,2.9,53.79999999999999,32.9,8.700000000000001,6.7,18.300000000000004,22.0
2,0.80625,4.99875,0.80625,2.499375,16.5,0.7645833333333334,3.5170833333333333,0.0,2.0643750000000005,11.9,0.6729166666666666,4.6431249999999995,0.0,1.6149999999999998,16.2,0.6124999999999999,1.6537499999999998,0.7349999999999999,0.7349999999999999,7.7,0.5416666666666666,1.570833333333333,0.2708333333333333,1.2458333333333331,8.6,0.5375,1.77375,0.59125,1.02125,9.6,0.53125,2.6031250000000004,0.903125,0.8500000000000001,13.1,0.46875,1.546875,0.0,0.65625,8.0,0.45416666666666666,1.862083333333333,0.13624999999999998,0.5904166666666667,9.8,0.22916666666666666,0.22916666666666666,0.0,0.11458333333333333,2.6,0.12125000000000001,0.3637500000000001,0.097,0.097,1.52,53.9,28.199999999999996,8.9,6.499999999999999,17.1,25.599999999999994
3,0.80625,3.3056249999999996,0.80625,3.144375,13.1,0.78125,5.46875,0.546875,3.4375000000000004,19.0,0.7333333333333334,3.52,0.0,2.2733333333333334,12.6,0.65625,2.690625,0.984375,1.1156249999999999,11.3,0.6479166666666667,3.7579166666666666,1.0366666666666668,1.7493750000000001,15.9,0.6354166666666666,3.05,1.3979166666666667,2.033333333333333,14.9,0.6041666666666666,1.9937499999999997,0.725,0.7854166666666667,9.1,0.5979166666666667,3.109166666666667,0.0,1.5545833333333334,13.0,0.5875,3.4662500000000005,0.0,1.11625,13.7,0.3333333333333333,0.5666666666666667,0.2333333333333333,0.13333333333333333,4.5,0.10625,0.499375,0.1275,0.14875,1.2200000000000002,57.9,35.099999999999994,9.799999999999997,6.000000000000001,21.900000000000002,28.200000000000003
4,0.80625,5.2406250000000005,0.8868750000000001,4.756875000000001,20.0,0.7166666666666667,5.2316666666666665,0.14333333333333334,2.723333333333333,18.5,0.6375000000000001,1.7850000000000001,0.0,1.0200000000000002,7.2,0.625,4.125,0.9375,1.875,17.7,0.6083333333333333,2.0075,1.0341666666666665,0.6691666666666667,9.4,0.56875,2.3318749999999997,0.0,1.194375,10.3,0.5083333333333333,1.1183333333333334,0.45749999999999996,0.25416666666666665,5.7,0.4791666666666667,2.0125,0.71875,0.8625,11.6,0.42083333333333334,1.3045833333333334,0.505,1.1783333333333332,10.2,0.4083333333333334,0.8983333333333335,0.4083333333333334,0.24500000000000002,6.0,0.14166666666666666,0.43916666666666665,0.085,0.09916666666666667,1.875,55.9,27.0,8.0,7.1000000000000005,16.7,22.900000000000002
5,0.7687499999999999,5.38125,0.7687499999999999,4.535625,20.9,0.6645833333333333,4.319791666666666,0.199375,2.1266666666666665,16.5,0.6604166666666667,4.490833333333333,0.4622916666666666,1.4529166666666669,16.4,0.5520833333333334,1.9875000000000003,0.0,0.7729166666666667,8.6,0.5208333333333334,1.9791666666666667,1.0416666666666667,1.1458333333333335,11.8,0.4791666666666667,1.725,0.6708333333333333,0.43125,9.4,0.4708333333333334,1.1770833333333335,0.6120833333333334,0.42375000000000007,7.2,0.45625,0.82125,0.0,0.365,4.3,0.4458333333333333,1.4266666666666667,0.3566666666666667,0.17833333333333334,7.5,0.42291666666666666,0.8458333333333333,0.380625,0.21145833333333333,5.3,0.29375,3.348750000000001,0.9106250000000001,1.1456250000000001,4.95,67.19999999999999,32.99999999999999,8.799999999999999,8.299999999999999,19.099999999999998,28.700000000000003
6,0.7687499999999999,5.765624999999999,0.9224999999999999,5.919375,23.9,0.6229166666666667,4.298125000000001,0.49833333333333335,2.304791666666667,18.3,0.5854166666666667,2.751458333333334,0.0,0.5268750000000001,10.4,0.5708333333333333,2.8541666666666665,0.0,0.85625,11.6,0.55625,1.835625,0.38937499999999997,0.22250000000000003,7.8,0.5104166666666666,1.939583333333333,0.6635416666666667,0.6635416666666667,10.2,0.5,1.85,0.9,0.7,10.6,0.3979166666666667,0.7958333333333334,0.31833333333333336,0.2785416666666667,5.5,0.39166666666666666,0.9791666666666666,0.1175,0.5091666666666667,6.6,0.35625,0.64125,0.463125,0.07125000000000001,5.1,0.2635416666666667,3.5578125000000007,1.0278124999999998,1.3440625,4.5125,64.2,31.6,11.1,6.1,18.7,26.2
7,0.6854166666666667,4.592291666666667,1.0966666666666667,2.124791666666667,18.0,0.6687500000000001,2.474375,0.0,1.136875,9.1,0.6166666666666667,3.021666666666667,0.6166666666666667,1.48,13.3,0.6041666666666666,1.8729166666666666,0.725,0.6041666666666666,8.3,0.5875,3.1725000000000003,0.0,1.82125,13.8,0.5791666666666667,2.25875,1.0425000000000002,1.1583333333333334,11.6,0.5479166666666667,2.465625,0.0,2.3560416666666666,13.3,0.5270833333333333,2.635416666666667,1.265,0.790625,13.9,0.50625,1.366875,0.2025,0.81,7.4,0.4479166666666667,1.34375,0.26875,0.1791666666666667,6.9,0.3486111111111111,6.2749999999999995,0.9412499999999999,3.1026388888888885,5.2666666666666675,71.9,36.599999999999994,12.200000000000001,8.299999999999999,23.799999999999994,38.099999999999994
8,0.6895833333333333,4.482291666666667,0.9654166666666666,1.9308333333333332,17.2,0.6541666666666667,3.0091666666666663,0.0,1.1120833333333333,10.8,0.6354166666666666,4.384375,0.8895833333333332,2.1604166666666664,18.5,0.6145833333333334,1.5364583333333335,0.6145833333333334,0.0,6.0,0.6041666666666666,2.175,0.4229166666666666,1.63125,10.6,0.5458333333333333,1.3645833333333333,0.8733333333333333,0.5458333333333333,7.5,0.5229166666666667,1.4641666666666666,0.5229166666666667,0.36604166666666665,7.2,0.5104166666666666,1.7354166666666664,0.30624999999999997,1.53125,10.5,0.50625,1.4174999999999998,0.050625,0.405,6.6,0.5041666666666667,2.26875,0.605,1.2604166666666665,12.7,0.3193181818181818,5.588068181818182,0.8940909090909092,2.841931818181818,4.236363636363636,74.8,37.09999999999999,13.600000000000001,6.6000000000000005,26.6,38.400000000000006
9,0.75,4.125,0.0,2.325,14.1,0.7229166666666668,5.9279166666666665,1.3012500000000002,3.0362500000000003,22.5,0.6520833333333333,3.13,0.0,1.4345833333333335,11.7,0.6458333333333334,2.3895833333333334,0.5166666666666667,1.2916666666666667,10.3,0.6,3.3,0.6,1.56,14.7,0.5479166666666667,1.7533333333333336,0.0,0.8766666666666668,7.9,0.5395833333333333,2.0504166666666666,0.7554166666666666,0.7554166666666666,10.4,0.48125,1.395625,0.0,0.67375,7.2,0.4375,1.70625,0.8312499999999999,0.6124999999999999,11.2,0.41875,0.75375,0.5025,0.25125,5.4,0.2793981481481482,4.302731481481482,0.5867361111111111,1.8440277777777778,4.388888888888889,68.10000000000001,36.2,13.3,6.399999999999999,22.4,34.7
10,0.7333333333333334,5.5,1.2466666666666668,3.006666666666667,20.8,0.7041666666666666,3.7320833333333328,0.7041666666666666,1.9716666666666665,14.3,0.6583333333333333,2.896666666666667,0.0,1.9091666666666667,11.7,0.6208333333333333,3.16625,1.0554166666666667,0.93125,13.5,0.6166666666666667,3.7616666666666667,0.8016666666666667,1.4183333333333332,15.9,0.5875,2.115,0.47000000000000003,0.9400000000000001,9.5,0.5770833333333333,2.0197916666666664,0.0,0.8079166666666665,8.4,0.4166666666666667,1.4583333333333335,0.0,0.5416666666666667,8.4,0.4041666666666666,1.414583333333333,0.6466666666666666,0.5254166666666666,9.9,0.36874999999999997,0.626875,0.295,0.18437499999999998,4.7,0.1903409090909091,2.112784090909091,0.5710227272727273,0.8946022727272728,2.745454545454545,68.9,29.500000000000004,12.500000000000004,6.2,20.599999999999998,30.9
11,0.7583333333333333,5.839166666666666,1.5925,3.185,21.7,0.7520833333333333,6.76875,1.2785416666666667,4.06125,25.3,0.7020833333333334,3.8614583333333337,1.3339583333333334,2.3870833333333334,16.4,0.6625,3.11375,1.8549999999999998,0.39749999999999996,12.7,0.5583333333333333,1.8425,0.0,1.0608333333333333,8.5,0.5208333333333334,2.2395833333333335,0.0,1.0416666666666667,10.6,0.5104166666666666,2.1947916666666663,0.0,0.6635416666666667,9.8,0.5041666666666667,1.4116666666666666,0.605,0.2520833333333333,7.2,0.49583333333333335,2.0825,0.3470833333333333,0.6941666666666666,10.5,0.4291666666666667,0.7295833333333334,0.4291666666666667,0.1716666666666667,4.8,0.198125,1.7038749999999996,0.55475,0.6934374999999998,2.36,65.89999999999999,32.6,12.200000000000001,6.499999999999998,21.2,30.999999999999996
12,0.875,5.25,0.875,0.0,13.0,0.74375,7.2143749999999995,0.8181250000000001,3.4956250000000004,25.3,0.65625,3.478125,1.378125,2.2312499999999997,16.0,0.6541666666666667,4.840833333333333,1.0466666666666666,2.0933333333333333,19.6,0.6395833333333333,2.9420833333333327,1.6629166666666666,0.38375,12.4,0.5770833333333333,1.7312499999999997,0.0,1.0387499999999998,7.8,0.5125000000000001,1.3837500000000003,0.6662500000000001,0.4100000000000001,7.5,0.5083333333333333,1.0675,0.4066666666666667,0.3558333333333333,5.8,0.37916666666666665,1.2133333333333334,0.34125,0.34125,8.2,0.3729166666666666,0.7085416666666665,0.33562499999999995,0.2983333333333333,5.5,0.20182291666666663,2.1191406249999996,0.7265624999999999,0.7669270833333331,3.5375000000000005,61.5,32.00000000000001,9.9,6.999999999999999,17.3,33.400000000000006
